,C50,KD1,KD2,cod,gamma,k_dissD,muD
91,9.580886693111056e-09,1e-08,0.00039442060594376563,0.9998326366274729,0.9663825048576722,1.0,2.5353644939701114e-05
92,9.580998687143841e-09,1e-08,0.00044306214575838776,0.9998325536348173,0.966377637482844,1.0,2.2570197196339216e-05
93,9.581047555159064e-09,1e-08,0.0004977023564332114,0.9998325147756055,0.9663693924007101,1.0,2.0092330025650458e-05
94,9.581118499704926e-09,1e-08,0.0005590810182512223,0.9998324186482314,0.966361931777457,1.0,1.7886495290574353e-05
95,9.58110894528588e-09,1e-08,0.0006280291441834246,0.9998324015180561,0.9663578415816789,1.0,1.5922827933410938e-05
96,9.581173242570306e-09,1e-08,0.0007054802310718645,0.9998323533196448,0.966350423122275,1.0,1.4174741629268048e-05
97,9.58119773169455e-09,1e-08,0.000792482898353917,0.9998323819181598,0.9663463532167342,1.0,1.261856883066021e-05
98,9.581298544275318e-09,1e-08,0.0008902150854450394,0.9998322904798219,0.9663457958510154,1.0,1.1233240329780264e-05
99,9.581287497744282e-09,1e-08,0.001,0.9998323111289434,0.9663446642512666,1.0,1e-05
100,3.835850416362514e-09,1e-08,1e-08,0.9991943681205014,1.1345747792662202,10.0,1.0
101,4.060476684937453e-09,1e-08,1.1233240329780275e-08,0.999193753713019,1.1338048462247965,10.0,0.8902150854450386
102,4.2883898985144286e-09,1e-08,1.2618568830660204e-08,0.9991965011140972,1.132331519930358,10.0,0.7924828983539174
103,4.518943533642245e-09,1e-08,1.4174741629268054e-08,0.9992032009374568,1.1301224135756378,10.0,0.7054802310718643
104,4.750979329176382e-09,1e-08,1.5922827933410923e-08,0.9992128293077618,1.1272804398930982,10.0,0.6280291441834253
105,4.984041776343923e-09,1e-08,1.788649529057435e-08,0.9992265105824043,1.1237075805037275,10.0,0.5590810182512224
106,5.216813171749411e-09,1e-08,2.0092330025650475e-08,0.9992429740578301,1.1195531230644233,10.0,0.497702356433211
107,5.448493251255588e-09,1e-08,2.2570197196339203e-08,0.9992626424626719,1.114829748326601,10.0,0.44306214575838804
108,5.6784490586017996e-09,1e-08,2.535364493970112e-08,0.9992856833529664,1.1095345224708482,10.0,0.39442060594376555
109,5.905508331544562e-09,1e-08,2.8480358684358016e-08,0.9993111966348163,1.1037918831921996,10.0,0.35111917342151316
110,6.128882076686761e-09,1e-08,3.199267137797384e-08,0.9993392230394217,1.0976517633710094,10.0,0.3125715849688236
111,6.348121740195871e-09,1e-08,3.593813663804628e-08,0.9993700749922021,1.0911074571646933,10.0,0.2782559402207124
112,6.562292902222049e-09,1e-08,4.0370172585965546e-08,0.9994028970772866,1.0842625364409602,10.0,0.24770763559917108
113,6.770749633843862e-09,1e-08,4.534878508128582e-08,0.9994372814227097,1.077196096852101,10.0,0.22051307399030456
114,6.972853672756503e-09,1e-08,5.094138014816379e-08,0.9994727848012073,1.0699562630491344,10.0,0.19630406500402708
115,7.168182836432323e-09,1e-08,5.7223676593502175e-08,0.999509058126138,1.0625865763272155,10.0,0.17475284000076838
116,7.356545923415177e-09,1e-08,6.428073117284321e-08,0.9995458404539626,1.055117632790866,10.0,0.1555676143930472
117,7.53753467452343e-09,1e-08,7.220809018385464e-08,0.9995824407640372,1.0476194028040469,10.0,0.1384886371393873
118,7.71070441670202e-09,1e-08,8.11130830789687e-08,0.9996180384534608,1.0401477065390135,10.0,0.12328467394420663
119,7.875937256967312e-09,1e-08,9.111627561154892e-08,0.9996523258288739,1.0327310992244145,10.0,0.10974987654930562
120,8.033144007792974e-09,1e-08,1.0235310218990263e-07,0.9996844620649847,1.0254144394621383,10.0,0.09770099572992252
121,8.182289866565505e-09,1e-08,1.1497569953977356e-07,0.9997140858684176,1.0182314581631096,10.0,0.08697490026177834
122,8.323399367554392e-09,1e-08,1.291549665014884e-07,0.9997405199771277,1.0112161511889708,10.0,0.0774263682681127
123,8.456551916324506e-09,1e-08,1.4508287784959396e-07,0.9997634276450658,1.0043649504547671,10.0,0.06892612104349698
124,8.581947926708623e-09,1e-08,1.629750834620644e-07,0.9997822090837797,0.9977118275201231,10.0,0.061359072734131735
125,8.69984315949353e-09,1e-08,1.830738280295368e-07,0.9997965981141108,0.991271482412455,10.0,0.05462277217684342
126,8.810241872896446e-09,1e-08,2.0565123083486517e-07,0.999806061502361,0.9850500554520859,10.0,0.04862601580065353
127,8.913499673752746e-09,1e-08,2.3101297000831593e-07,0.9998103190250314,0.9790670638855579,10.0,0.04328761281083059
128,9.009899796354596e-09,1e-08,2.595024211399736e-07,0.9998091229726429,0.973330591178937,10.0,0.0385352859371053
129,9.099690091157147e-09,1e-08,2.915053062825176e-07,0.9998021364721434,0.9678391435693569,10.0,0.03430469286314919
130,9.183119292939208e-09,1e-08,3.274549162877728e-07,0.9997892411464595,0.962592834835999,10.0,0.030538555088334158
131,9.260524076109358e-09,1e-08,3.6783797718286325e-07,0.9997704334882199,0.9575975300815963,10.0,0.027185882427329413
132,9.33227230816379e-09,1e-08,4.132012400115337e-07,0.9997455640692627,0.9528475358875372,10.0,0.02420128264794382
133,9.398568795921631e-09,1e-08,4.64158883361278e-07,0.9997146307203078,0.948340653431246,10.0,0.021544346900318832
