,C50,KD1,KD2,cod,gamma,k_dissD,muD
87,1.2486119122017293e-07,1e-08,0.0002477076355991709,0.999989632142249,7.074779619387132,1.0,4.037017258596558e-05
88,1.2485237377485067e-07,1e-08,0.0002782559402207126,0.9999896300058435,7.075240466552588,1.0,3.5938136638046256e-05
89,1.248445253868319e-07,1e-08,0.00031257158496882353,0.9999896281017345,7.075650783155707,1.0,3.199267137797385e-05
90,1.2483753923972575e-07,1e-08,0.00035111917342151277,0.9999896264084361,7.076015987567588,1.0,2.8480358684358048e-05
91,1.2483132058233887e-07,1e-08,0.00039442060594376563,0.9999896249087449,7.076341056940795,1.0,2.5353644939701114e-05
92,1.2482578553246365e-07,1e-08,0.00044306214575838776,0.9999896235608503,7.076630572954505,1.0,2.2570197196339216e-05
93,1.248208582500326e-07,1e-08,0.0004977023564332114,0.9999896223697927,7.076888264265184,1.0,2.0092330025650458e-05
94,1.2481647232512543e-07,1e-08,0.0005590810182512223,0.9999896213092744,7.077117652408111,1.0,1.7886495290574353e-05
95,1.24812568079911e-07,1e-08,0.0006280291441834246,0.9999896203621907,7.077321919279161,1.0,1.5922827933410938e-05
96,1.2480909286923999e-07,1e-08,0.0007054802310718645,0.9999896195157354,7.077503743111613,1.0,1.4174741629268048e-05
97,1.2480599926136624e-07,1e-08,0.000792482898353917,0.9999896187666868,7.077665571502052,1.0,1.261856883066021e-05
98,1.2480324509435817e-07,1e-08,0.0008902150854450394,0.9999896181028359,7.07780967318538,1.0,1.1233240329780264e-05
99,1.2480079377781717e-07,1e-08,0.001,0.9999896175115766,7.0779378867220215,1.0,1e-05
100,4.285543493761452e-07,1e-08,1e-08,0.9999975494554088,14.104511394958013,10.0,1.0
101,4.5408228027506507e-07,1e-08,1.1233240329780275e-08,0.9999971706706112,14.082201026919762,10.0,0.8902150854450386
102,4.804700798308018e-07,1e-08,1.2618568830660204e-08,0.9999978961794161,14.046351775448914,10.0,0.7924828983539174
103,5.082272968268302e-07,1e-08,1.4174741629268054e-08,0.9999977322819498,13.996306271096442,10.0,0.7054802310718643
