,C50,KD1,KD2,cod,gamma,k_dissD,muD
24,3.47988455243505e-07,1e-08,1.629750834620644e-07,0.9998657695961748,4.333407329492169,1.0,0.061359072734131735
25,3.205502527200384e-07,1e-08,1.830738280295368e-07,0.9999436067901014,4.188342380350228,1.0,0.05462277217684342
26,2.939689323630412e-07,1e-08,2.0565123083486517e-07,0.9999855727512496,4.161369393640199,1.0,0.04862601580065353
27,2.6990591736383133e-07,1e-08,2.3101297000831593e-07,0.9999967263157336,4.230465211117268,1.0,0.04328761281083059
28,2.490204973739098e-07,1e-08,2.595024211399736e-07,0.9999944272391488,4.364156358776315,1.0,0.0385352859371053
29,2.3131003869841917e-07,1e-08,2.915053062825176e-07,0.9999916161282629,4.537589720002087,1.0,0.03430469286314919
30,2.166107155750162e-07,1e-08,3.274549162877728e-07,0.9999912181349764,4.730242284978547,1.0,0.030538555088334158
31,2.0440707728942023e-07,1e-08,3.6783797718286325e-07,0.9999931919507852,4.929401590921293,1.0,0.027185882427329413
32,1.9421592466679758e-07,1e-08,4.132012400115337e-07,0.9999952805333806,5.124057706830088,1.0,0.02420128264794382
33,1.8576603368990747e-07,1e-08,4.64158883361278e-07,0.9999971210553205,5.311798616861976,1.0,0.021544346900318832
34,1.7870944413819375e-07,1e-08,5.214008287999684e-07,0.9999982646141639,5.489479609160597,1.0,0.01917910261672489
35,1.7280614284335003e-07,1e-08,5.857020818056667e-07,0.99999883547955,5.654679089815114,1.0,0.017073526474706904
36,1.6776906448695632e-07,1e-08,6.579332246575679e-07,0.9999988491091814,5.802798510371211,1.0,0.01519911082952934
37,1.6350035512085817e-07,1e-08,7.390722033525779e-07,0.9999983410920392,5.938300913098382,1.0,0.013530477745798068
38,1.598787374983663e-07,1e-08,8.302175681319744e-07,0.9999975109839045,6.0613909716997005,1.0,0.012045035402587823
39,1.5669050070185944e-07,1e-08,9.326033468832199e-07,0.9999970596038633,6.168595841291637,1.0,0.010722672220103232
40,1.539711854409598e-07,1e-08,1.0476157527896652e-06,0.9999963652503174,6.264648592973222,1.0,0.009545484566618337
41,1.516606144896401e-07,1e-08,1.1768119524349978e-06,0.9999951529639631,6.361334151468561,1.0,0.008497534359086447
42,1.4965538824750989e-07,1e-08,1.3219411484660288e-06,0.9999939535158339,6.437540459471546,1.0,0.00756463327554629
43,1.4789105990109693e-07,1e-08,1.4849682622544653e-06,0.9999933351524395,6.507239735195356,1.0,0.00673415065775082
44,1.4634213152497143e-07,1e-08,1.6681005372000593e-06,0.999992320783865,6.57253810643161,1.0,0.005994842503189408
45,1.4498887363565444e-07,1e-08,1.873817422860383e-06,0.999991630359426,6.629856806736542,1.0,0.005336699231206312
46,1.4380038347971527e-07,1e-08,2.1049041445120197e-06,0.9999909080814857,6.68134621193757,1.0,0.0047508101621027985
47,1.4275328764107947e-07,1e-08,2.364489412645407e-06,0.9999901936660863,6.7277985255977,1.0,0.004229242874389499
48,1.4181308365871374e-07,1e-08,2.656087782946687e-06,0.9999897708245382,6.771081370690067,1.0,0.003764935806792467
49,1.4097024419448047e-07,1e-08,2.98364724028334e-06,0.9999897704495624,6.806512128419343,1.0,0.003351602650938841
50,1.4025331602581347e-07,1e-08,3.351602650938841e-06,0.9999892695235715,6.8402476393183775,1.0,0.0029836472402833404
51,1.3964925767187502e-07,1e-08,3.7649358067924677e-06,0.999988396518588,6.869529059124173,1.0,0.0026560877829466863
52,1.3905514991614494e-07,1e-08,4.229242874389499e-06,0.9999886736803896,6.88802257324285,1.0,0.002364489412645407
53,1.3859166259282917e-07,1e-08,4.750810162102798e-06,0.9999879800984791,6.9110615064078225,1.0,0.00210490414451202
54,1.3816776825185265e-07,1e-08,5.336699231206308e-06,0.9999876674670701,6.931133816997773,1.0,0.0018738174228603848
55,1.3775670375061166e-07,1e-08,5.994842503189409e-06,0.9999878904486716,6.9483157678961796,1.0,0.0016681005372000592
56,1.3742549443378642e-07,1e-08,6.734150657750821e-06,0.9999873138610584,6.960413996774985,1.0,0.0014849682622544652
57,1.3713964154786707e-07,1e-08,7.564633275546291e-06,0.9999867954008463,6.977546336131521,1.0,0.0013219411484660288
58,1.3686004194527658e-07,1e-08,8.497534359086439e-06,0.9999869192837091,6.991183232685057,1.0,0.001176811952434999
59,1.366296765767165e-07,1e-08,9.545484566618338e-06,0.9999864721627789,7.001909749814674,1.0,0.001047615752789665
60,1.3642813304410166e-07,1e-08,1.0722672220103232e-05,0.999985859437193,7.006699490465217,1.0,0.0009326033468832199
61,1.3625055750763998e-07,1e-08,1.2045035402587824e-05,0.9999854918073577,7.016196670934206,1.0,0.0008302175681319744
62,1.3609065876593685e-07,1e-08,1.3530477745798062e-05,0.9999854761554783,7.027634056301776,1.0,0.0007390722033525783
63,1.3594294114550857e-07,1e-08,1.5199110829529332e-05,0.9999852854532876,7.0338972446866075,1.0,0.0006579332246575682
64,1.3581998256514697e-07,1e-08,1.7073526474706906e-05,0.9999852137284,7.043243777919603,1.0,0.0005857020818056666
65,1.3567455156131718e-07,1e-08,1.917910261672489e-05,0.9999857675801307,7.045484166010121,1.0,0.0005214008287999684
66,1.3556973437732986e-07,1e-08,2.1544346900318847e-05,0.999985532004455,7.04920474888311,1.0,0.0004641588833612777
67,1.354942102496784e-07,1e-08,2.4201282647943808e-05,0.9999851454506585,7.056379814324176,1.0,0.0004132012400115339
