,C50,KD1,KD2,cod,gamma,k_dissD,muD
73,9.954388995239327e-09,1e-08,4.8626015800653536e-05,0.9999782576695238,0.9955971451207524,1.0,0.00020565123083486514
74,9.95507626339059e-09,1e-08,5.462277217684343e-05,0.9999777281555807,0.9955395990034468,1.0,0.00018307382802953677
75,9.955685715669748e-09,1e-08,6.13590727341317e-05,0.999977243738136,0.9954882328161482,1.0,0.0001629750834620645
76,9.956229699096853e-09,1e-08,6.892612104349695e-05,0.9999767981909247,0.9954422980885115,1.0,0.00014508287784959403
77,9.956713889869556e-09,1e-08,7.74263682681127e-05,0.999976388546403,0.9954013621560968,1.0,0.0001291549665014884
78,9.957145218504217e-09,1e-08,8.697490026177834e-05,0.9999760155527228,0.9953648875330847,1.0,0.00011497569953977356
79,9.957529995348488e-09,1e-08,9.770099572992247e-05,0.9999756774492784,0.9953320513077017,1.0,0.00010235310218990269
80,9.957871963495325e-09,1e-08,0.00010974987654930568,0.9999753708733659,0.9953033361117122,1.0,9.111627561154887e-05
81,9.95817875277194e-09,1e-08,0.0001232846739442066,0.9999750915376003,0.9952774819584009,1.0,8.111308307896872e-05
82,9.958448847801293e-09,1e-08,0.00013848863713938718,0.9999748400531786,0.995254031742758,1.0,7.220809018385471e-05
83,9.958690726509242e-09,1e-08,0.00015556761439304722,0.9999746112988042,0.9952335402272698,1.0,6.428073117284319e-05
84,9.958906456448006e-09,1e-08,0.0001747528400007683,0.999974408257141,0.9952150542782083,1.0,5.72236765935022e-05
85,9.959097196928441e-09,1e-08,0.00019630406500402726,0.9999742227772298,0.9951988359673716,1.0,5.094138014816375e-05
86,9.959269064098594e-09,1e-08,0.00022051307399030456,0.9999740562513079,0.9951841431010642,1.0,4.534878508128582e-05
87,9.959419824364554e-09,1e-08,0.0002477076355991709,0.9999739071873025,0.9951713323228998,1.0,4.037017258596558e-05
88,9.959554935130589e-09,1e-08,0.0002782559402207126,0.9999737721937372,0.9951597537976554,1.0,3.5938136638046256e-05
89,9.959676413440572e-09,1e-08,0.00031257158496882353,0.9999736476787195,0.9951492350468517,1.0,3.199267137797385e-05
90,9.959783278218065e-09,1e-08,0.00035111917342151277,0.9999735438283553,0.9951401771131251,1.0,2.8480358684358048e-05
91,9.959878772021007e-09,1e-08,0.00039442060594376563,0.9999734454096821,0.9951319519404422,1.0,2.5353644939701114e-05
92,9.95996342513129e-09,1e-08,0.00044306214575838776,0.9999733611595861,0.9951247340787851,1.0,2.2570197196339216e-05
93,9.960039016756838e-09,1e-08,0.0004977023564332114,0.9999732843277377,0.9951182843723121,1.0,2.0092330025650458e-05
94,9.960110610288213e-09,1e-08,0.0005590810182512223,0.99997321517723,0.9951121159981461,1.0,1.7886495290574353e-05
95,9.960166280306659e-09,1e-08,0.0006280291441834246,0.9999731550532314,0.9951073994030829,1.0,1.5922827933410938e-05
96,9.96022050587899e-09,1e-08,0.0007054802310718645,0.9999730962343333,0.9951027112266055,1.0,1.4174741629268048e-05
97,9.96026758098442e-09,1e-08,0.000792482898353917,0.9999730485788293,0.9950985930706432,1.0,1.261856883066021e-05
98,9.96031021496419e-09,1e-08,0.0008902150854450394,0.9999730054629818,0.9950954396954418,1.0,1.1233240329780264e-05
99,9.960348181624758e-09,1e-08,0.001,0.9999729627063046,0.9950918409547073,1.0,1e-05
100,3.942652241689705e-09,1e-08,1e-08,0.9995877898946853,1.1700031217641351,10.0,1.0
101,4.1738157234055095e-09,1e-08,1.1233240329780275e-08,0.9995920129955703,1.169449063154667,10.0,0.8902150854450386
102,4.40839132143971e-09,1e-08,1.2618568830660204e-08,0.9995982105840745,1.168154172411295,10.0,0.7924828983539174
